order_id,order_date,customer_id,product_id,quantity,unit_price
101396,2024-02-25,313,181,4,48.68
101397,2024-11-22,553,168,1,456.11
101398,2024-11-30,515,173,2,317.12
101399,2024-06-05,52,190,2,291.65
101400,2025-04-01,771,187,4,348.24
101401,2025-05-31,93,177,5,350.05
101402,2024-10-23,806,129,4,347.44
101403,2024-05-15,345,151,2,236.1
101404,2025-08-08,764,111,4,65.89
101405,2025-02-12,269,107,5,153.14
101406,2025-05-28,445,111,4,65.89
101407,2024-05-18,493,200,2,439.46
101408,2025-05-14,405,172,2,427.64
101409,2024-07-19,575,184,5,336.74
101410,2024-09-09,249,179,5,221.03
101411,2025-03-16,332,110,3,483.08
101412,2024-04-01,116,188,5,107.61
101413,2025-03-09,375,186,4,473.16
101414,2024-11-24,353,145,2,187.26
101415,2024-11-08,174,177,1,350.05
101416,2025-03-28,639,145,5,187.26
101417,2024-02-15,947,119,4,316.49
101418,2025-12-02,383,130,2,274.58
101419,2024-04-25,758,120,1,86.95
101420,2025-09-27,949,107,2,153.14
101421,2024-01-15,352,119,3,316.49
101422,2024-11-08,461,189,1,62.25
101423,2024-12-05,215,161,1,280.43
101424,2024-08-04,209,195,5,342.09
101425,2024-09-21,562,170,5,392.94
101426,2024-05-24,712,162,5,467.09
101427,2025-01-20,597,190,1,291.65
101428,2024-02-14,262,185,5,342.02
101429,2024-10-17,206,122,1,240.25
101430,2024-10-04,55,190,5,291.65
101431,2024-03-09,398,160,1,228.8
101432,2025-11-09,873,185,3,342.02
101433,2024-04-20,20,185,3,342.02
101434,2024-08-24,390,138,4,180.49
101435,2024-11-19,497,166,1,71.85
101436,2024-03-31,191,177,5,350.05
101437,2025-04-13,575,126,5,455.11
101438,2024-02-10,254,192,1,456.19
101439,2024-12-07,502,168,3,456.11
101440,2024-01-19,356,151,2,236.1
101441,2024-12-29,641,188,3,107.61
101442,2025-05-28,283,139,2,430.28
101443,2025-01-31,912,108,3,60.26
101444,2024-10-13,231,104,5,490.44
101445,2025-02-06,673,120,3,86.95
101446,2025-01-26,534,118,1,39.5
101447,2025-10-02,703,187,5,348.24
101448,2024-09-03,587,130,4,274.58
101449,2024-11-15,932,120,4,86.95
101450,2025-04-04,556,178,3,400.1
101451,2025-10-30,142,117,2,495.11
101452,2025-12-01,820,175,5,498.73
101453,2024-11-12,706,126,2,455.11
101454,2024-05-18,441,191,5,144.49
101455,2025-11-02,956,199,2,96.05
101456,2024-11-21,70,173,2,317.12
101457,2024-05-01,189,172,5,427.64
101458,2024-01-31,784,141,2,27.97
101459,2025-02-25,311,141,4,27.97
101460,2024-06-04,798,157,3,176.53
101461,2024-05-14,190,125,1,218.31
101462,2025-09-23,274,104,5,490.44
101463,2025-09-19,237,178,5,400.1
101464,2024-08-24,704,177,2,350.05
101465,2024-03-22,705,104,3,490.44
101466,2024-05-17,515,200,4,439.46
101467,2025-12-30,666,178,4,400.1
101468,2025-01-31,504,148,2,69.49
101469,2024-06-16,198,161,2,280.43
101470,2025-02-22,783,129,1,347.44
101471,2025-02-26,228,102,3,103.85
101472,2024-07-28,68,196,2,452.66
101473,2025-09-23,502,123,4,356.4
101474,2025-04-13,909,189,3,62.25
101475,2025-02-18,795,132,4,305.81
101476,2025-01-24,738,106,5,72.02
101477,2025-09-18,962,141,4,27.97
101478,2025-08-31,550,196,5,452.66
101479,2025-06-17,112,168,1,456.11
101480,2024-02-13,899,158,4,148.58
101481,2025-07-04,406,132,5,305.81
101482,2025-07-25,397,195,1,342.09
101483,2024-07-13,299,167,1,438.34
101484,2024-11-07,793,157,4,176.53
101485,2024-06-19,433,137,4,223.57
101486,2024-02-25,707,138,5,180.49
101487,2025-04-19,850,167,2,438.34
101488,2024-04-02,740,183,4,235.95
101489,2024-07-03,798,165,1,199.17
101490,2024-05-18,403,175,5,498.73
101491,2025-04-06,26,153,3,213.58
101492,2025-08-27,919,123,4,356.4
101493,2025-04-10,93,192,2,456.19
101494,2025-12-09,665,133,3,481.33
101495,2024-05-06,94,192,2,456.19
101496,2025-10-11,372,115,4,397.45
101497,2025-12-25,394,111,5,65.89
101498,2025-09-18,973,194,5,117.3
101499,2025-07-17,390,121,4,86.69
101500,2024-12-09,580,106,2,72.02
101501,2024-06-15,890,185,2,342.02
101502,2025-12-30,53,119,2,316.49
101503,2024-11-12,748,154,3,233.82
101504,2024-10-22,642,199,4,96.05
101505,2024-05-14,984,124,1,462.71
101506,2025-09-29,784,126,1,455.11
101507,2025-04-14,510,133,1,481.33
101508,2024-01-06,623,164,5,31.38
101509,2024-08-10,603,164,2,31.38
101510,2025-04-09,420,185,4,342.02
101511,2025-09-07,615,157,1,176.53
101512,2025-07-14,285,101,2,68.57
101513,2024-07-31,51,180,5,287.29
101514,2024-02-26,669,124,2,462.71
101515,2024-05-28,875,145,1,187.26
101516,2025-09-09,306,105,5,186.82
101517,2024-02-20,112,143,1,414.2
101518,2024-06-14,689,154,2,233.82
101519,2025-11-07,709,137,5,223.57
101520,2025-08-09,807,190,5,291.65
101521,2025-04-11,768,172,2,427.64
101522,2024-02-06,96,175,3,498.73
101523,2024-11-26,378,199,3,96.05
101524,2025-03-13,864,149,1,357.78
101525,2024-10-26,483,171,1,349.42
101526,2025-12-12,881,118,1,39.5
101527,2025-06-23,424,136,3,329.23
101528,2025-12-13,215,168,2,456.11
101529,2024-04-21,586,179,1,221.03
101530,2024-03-30,496,194,5,117.3
101531,2025-12-24,295,193,5,390.1
101532,2024-11-20,266,155,5,461.71
101533,2025-09-30,363,168,5,456.11
101534,2025-07-30,509,117,5,495.11
101535,2025-05-19,828,167,4,438.34
101536,2024-08-26,726,124,5,462.71
101537,2024-01-02,122,138,2,180.49
101538,2025-10-02,816,104,4,490.44
101539,2025-09-22,425,116,2,196.38
101540,2024-12-07,359,153,1,213.58
101541,2024-01-12,656,172,2,427.64
101542,2024-09-17,810,126,3,455.11
101543,2024-11-03,519,109,3,239.99
101544,2024-01-07,117,171,3,349.42
101545,2024-12-15,406,188,3,107.61
101546,2025-09-22,984,193,5,390.1
101547,2024-07-17,339,104,2,490.44
101548,2025-04-30,817,144,4,236.36
101549,2025-05-08,160,105,2,186.82
101550,2025-07-03,918,181,4,48.68
101551,2025-02-27,951,143,4,414.2
101552,2025-06-17,307,196,1,452.66
101553,2025-07-22,549,173,3,317.12
101554,2025-08-14,702,103,2,488.53
101555,2024-03-08,993,143,3,414.2
101556,2024-02-01,348,120,3,86.95
101557,2024-06-18,585,149,5,357.78
101558,2024-07-10,610,178,4,400.1
101559,2025-12-23,879,115,3,397.45
101560,2024-10-05,424,141,1,27.97
101561,2024-08-31,381,112,4,46.29
101562,2024-08-09,538,158,3,148.58
101563,2024-04-24,384,139,2,430.28
101564,2024-04-04,455,105,2,186.82
101565,2025-05-09,927,165,1,199.17
101566,2024-07-13,349,165,2,199.17
101567,2024-11-13,795,162,5,467.09
101568,2024-04-10,842,142,2,168.39
101569,2024-07-29,742,167,2,438.34
101570,2025-01-31,731,105,4,186.82
101571,2024-01-05,319,167,1,438.34
101572,2024-03-30,342,106,5,72.02
101573,2024-04-15,534,160,1,228.8
101574,2024-01-24,592,199,3,96.05
101575,2025-10-16,914,198,3,54.16
101576,2024-07-24,198,127,3,91.29
101577,2025-06-29,327,137,3,223.57
101578,2025-11-18,121,199,4,96.05
101579,2024-06-10,281,135,2,383.91
101580,2025-09-29,574,115,1,397.45
101581,2024-07-30,556,166,1,71.85
101582,2024-11-22,278,145,5,187.26
101583,2025-08-10,251,119,3,316.49
101584,2024-11-14,628,122,1,240.25
101585,2025-03-30,52,144,5,236.36
101586,2025-04-27,925,117,1,495.11
101587,2024-04-18,393,187,1,348.24
101588,2025-03-12,402,107,1,153.14
101589,2025-08-29,645,123,5,356.4
101590,2025-09-23,365,189,4,62.25
101591,2024-07-21,731,140,3,151.22
101592,2024-03-21,998,198,5,54.16
101593,2025-08-04,135,197,4,26.34
101594,2024-04-09,467,112,4,46.29
101595,2025-04-26,238,140,4,151.22
101596,2025-09-23,265,129,2,347.44
101597,2024-07-06,717,147,4,74.19
101598,2024-11-28,465,186,3,473.16
101599,2024-03-07,487,163,1,290.17
101600,2025-05-05,473,115,3,397.45
101601,2024-12-22,619,122,3,240.25
101602,2025-06-04,106,174,2,27.58
101603,2024-11-29,570,152,1,254.19
101604,2024-11-05,546,184,1,336.74
101605,2025-08-27,424,160,4,228.8
101606,2024-09-06,562,131,5,29.52
101607,2025-01-28,68,121,4,86.69
101608,2025-12-11,606,144,2,236.36
101609,2025-08-03,807,156,4,433.36
101610,2025-12-11,242,144,5,236.36
101611,2025-12-29,588,123,1,356.4
101612,2025-08-29,611,163,1,290.17
101613,2025-07-22,100,160,3,228.8
101614,2024-11-11,979,157,2,176.53
101615,2025-09-04,112,152,1,254.19
101616,2025-01-23,336,188,5,107.61
101617,2024-04-02,223,164,1,31.38
101618,2025-10-13,830,118,5,39.5
101619,2025-11-07,153,101,2,68.57
101620,2024-10-25,400,158,5,148.58
101621,2025-04-02,201,179,5,221.03
101622,2024-11-02,584,127,3,91.29
101623,2025-03-21,736,187,3,348.24
101624,2025-08-19,9,145,1,187.26
101625,2025-02-17,868,179,5,221.03
101626,2024-03-04,379,117,3,495.11
101627,2024-01-01,721,171,1,349.42
101628,2024-04-22,882,172,3,427.64
101629,2024-08-28,443,137,1,223.57
101630,2025-02-07,641,190,5,291.65
101631,2025-02-19,391,141,4,27.97
101632,2024-08-04,679,156,5,433.36
101633,2024-05-22,193,123,4,356.4
101634,2025-01-03,861,172,4,427.64
101635,2024-10-22,894,154,2,233.82
101636,2024-05-17,12,186,2,473.16
101637,2024-05-27,739,110,1,483.08
101638,2024-05-19,87,163,4,290.17
101639,2025-04-11,916,118,4,39.5
101640,2025-03-11,639,190,5,291.65
101641,2025-06-05,435,124,4,462.71
101642,2025-01-28,364,171,4,349.42
101643,2025-03-10,620,129,2,347.44
101644,2025-05-25,868,101,5,68.57
101645,2025-12-30,514,194,2,117.3
101646,2025-07-13,591,135,4,383.91
101647,2024-02-08,582,147,1,74.19
101648,2024-04-25,595,162,3,467.09
101649,2024-05-25,748,162,1,467.09
101650,2024-10-13,477,194,5,117.3
101651,2025-06-19,912,167,1,438.34
101652,2024-09-08,484,179,1,221.03
101653,2025-12-01,649,181,1,48.68
101654,2024-11-15,628,170,5,392.94
101655,2025-07-01,798,107,3,153.14
101656,2025-04-09,525,102,4,103.85
101657,2024-12-05,432,161,5,280.43
101658,2024-10-23,172,146,3,382.39
101659,2024-11-07,745,105,5,186.82
101660,2024-03-03,645,173,3,317.12
101661,2024-06-22,587,161,5,280.43
101662,2025-10-01,28,107,3,153.14
101663,2024-03-25,130,137,4,223.57
101664,2024-10-11,259,165,1,199.17
101665,2024-10-14,282,117,5,495.11
101666,2024-04-24,619,133,1,481.33
101667,2024-06-03,675,123,5,356.4
101668,2024-06-28,268,158,3,148.58
101669,2025-05-11,186,190,2,291.65
101670,2024-12-17,87,168,1,456.11
101671,2024-06-06,858,119,5,316.49
101672,2025-01-27,244,164,4,31.38
101673,2025-10-14,172,185,4,342.02
101674,2024-12-19,56,127,5,91.29
101675,2024-04-28,54,183,3,235.95
101676,2025-02-12,488,122,4,240.25
101677,2025-06-29,240,139,4,430.28
101678,2025-04-30,269,149,4,357.78
101679,2025-03-21,13,119,5,316.49
101680,2025-01-26,695,137,4,223.57
101681,2025-11-30,979,141,5,27.97
101682,2025-06-28,653,106,1,72.02
101683,2025-09-17,941,146,4,382.39
101684,2024-12-09,277,184,3,336.74
101685,2024-09-18,671,135,1,383.91
101686,2025-04-17,792,175,4,498.73
101687,2025-11-19,603,187,2,348.24
101688,2025-06-16,346,199,2,96.05
101689,2024-11-16,561,187,2,348.24
101690,2024-03-10,13,102,1,103.85
101691,2025-06-21,107,153,1,213.58
101692,2024-12-25,225,188,4,107.61
101693,2024-09-14,198,193,3,390.1
101694,2025-09-26,95,105,1,186.82
101695,2025-11-03,916,108,5,60.26
101696,2025-10-15,125,128,5,461.37
101697,2024-03-29,877,191,1,144.49
101698,2025-01-19,673,178,2,400.1
101699,2024-07-08,918,198,5,54.16
101700,2024-09-16,302,115,2,397.45
101701,2025-10-16,465,160,1,228.8
101702,2025-12-09,926,136,4,329.23
101703,2024-09-20,166,186,3,473.16
101704,2024-10-10,796,200,1,439.46
101705,2025-02-01,341,108,4,60.26
101706,2024-09-28,183,108,3,60.26
101707,2025-05-18,951,157,1,176.53
101708,2025-02-06,183,126,5,455.11
101709,2024-04-21,148,183,4,235.95
101710,2024-08-11,629,170,4,392.94
101711,2025-03-28,733,183,1,235.95
101712,2024-02-05,75,134,1,499.78
101713,2024-09-13,796,110,5,483.08
101714,2025-05-24,153,158,1,148.58
101715,2024-02-08,681,184,1,336.74
101716,2024-06-04,717,150,3,280.59
101717,2025-08-11,4,143,4,414.2
101718,2025-05-04,447,166,4,71.85
101719,2025-07-07,232,152,1,254.19
101720,2025-12-06,838,101,4,68.57
101721,2024-05-04,581,200,4,439.46
101722,2024-12-07,699,169,3,210.88
101723,2024-02-26,648,139,4,430.28
101724,2025-01-09,548,183,1,235.95
101725,2025-04-15,779,144,1,236.36
101726,2025-10-25,208,199,3,96.05
101727,2024-02-10,991,123,5,356.4
101728,2024-11-02,713,150,2,280.59
101729,2025-10-07,706,150,1,280.59
101730,2024-03-27,907,146,4,382.39
101731,2024-07-13,144,181,4,48.68
101732,2024-01-26,738,105,2,186.82
101733,2025-05-15,399,176,2,382.57
101734,2025-10-20,316,109,5,239.99
101735,2025-04-05,990,164,5,31.38
101736,2024-12-13,58,103,1,488.53
101737,2025-02-19,122,144,1,236.36
101738,2025-04-14,963,128,5,461.37
101739,2024-06-01,759,187,5,348.24
101740,2024-03-14,38,175,2,498.73
101741,2025-05-15,670,195,2,342.09
101742,2025-09-25,47,103,4,488.53
101743,2024-01-15,177,132,2,305.81
101744,2024-11-10,841,181,1,48.68
101745,2025-09-17,175,113,4,407.45
101746,2024-04-18,117,176,1,382.57
101747,2025-09-22,226,164,5,31.38
101748,2025-03-12,346,109,2,239.99
101749,2024-11-28,124,195,4,342.09
101750,2025-07-12,141,188,5,107.61
101751,2024-02-16,608,142,2,168.39
101752,2024-03-05,124,123,3,356.4
101753,2025-03-01,173,136,2,329.23
101754,2025-07-20,169,190,3,291.65
101755,2025-08-18,42,157,2,176.53
101756,2025-10-09,628,118,1,39.5
101757,2024-01-17,901,149,2,357.78
101758,2024-01-07,8,163,1,290.17
101759,2025-12-24,668,123,1,356.4
101760,2025-03-02,711,176,3,382.57
101761,2025-12-09,130,199,4,96.05
101762,2025-10-17,278,127,2,91.29
101763,2025-02-25,245,167,4,438.34
101764,2025-12-09,39,123,5,356.4
101765,2025-05-26,627,177,2,350.05
101766,2024-12-22,429,112,3,46.29
101767,2024-08-29,197,101,5,68.57
101768,2024-04-07,634,116,5,196.38
101769,2025-06-03,225,147,5,74.19
101770,2024-10-10,55,160,2,228.8
101771,2024-06-01,702,125,1,218.31
101772,2024-06-29,164,161,4,280.43
101773,2024-02-25,661,186,1,473.16
101774,2024-08-02,446,147,3,74.19
101775,2025-09-23,825,133,3,481.33
101776,2024-02-14,107,198,4,54.16
101777,2025-07-04,181,195,1,342.09
101778,2025-05-11,528,121,1,86.69
101779,2024-08-28,739,115,1,397.45
101780,2025-08-16,334,157,5,176.53
101781,2025-11-24,920,154,2,233.82
101782,2024-04-22,334,142,2,168.39
101783,2024-08-30,756,130,1,274.58
101784,2025-01-19,913,153,2,213.58
101785,2025-04-27,600,129,1,347.44
101786,2025-03-22,149,163,1,290.17
101787,2025-04-10,183,128,5,461.37
101788,2024-05-19,469,150,3,280.59
101789,2025-10-09,368,193,2,390.1
101790,2024-12-09,131,135,2,383.91
101791,2024-03-02,288,105,5,186.82
101792,2025-04-21,470,118,1,39.5
101793,2024-12-17,226,154,2,233.82
101794,2024-06-09,809,138,5,180.49
101795,2024-06-23,592,182,5,253.85
101796,2024-03-29,422,171,2,349.42
101797,2024-08-09,606,167,4,438.34
101798,2024-10-12,15,161,4,280.43
101799,2024-09-09,254,194,4,117.3
101800,2025-08-16,228,142,4,168.39
101801,2025-08-10,920,176,2,382.57
101802,2024-02-15,42,101,4,68.57
101803,2024-02-04,436,161,5,280.43
101804,2025-05-05,830,168,4,456.11
101805,2025-04-08,508,190,1,291.65
101806,2025-07-25,772,131,1,29.52
101807,2024-08-11,136,102,4,103.85
101808,2024-09-01,664,146,3,382.39
101809,2025-05-06,686,112,1,46.29
101810,2025-12-21,471,140,2,151.22
101811,2024-01-25,1000,174,5,27.58
101812,2024-05-21,896,159,4,294.15
101813,2024-07-08,809,191,4,144.49
101814,2025-12-21,649,148,4,69.49
101815,2025-01-29,915,101,1,68.57
101816,2025-06-27,34,189,3,62.25
101817,2024-10-03,715,138,4,180.49
101818,2025-08-12,814,179,5,221.03
101819,2025-09-27,902,127,1,91.29
101820,2025-06-11,969,143,1,414.2
101821,2024-02-22,114,187,3,348.24
101822,2025-04-21,634,150,3,280.59
101823,2025-01-10,180,106,3,72.02
101824,2025-12-22,69,183,5,235.95
101825,2024-05-21,343,172,2,427.64
101826,2024-04-26,665,131,5,29.52
101827,2025-12-20,215,162,5,467.09
101828,2024-11-24,362,197,2,26.34
101829,2025-11-27,434,135,5,383.91
101830,2024-03-05,382,136,1,329.23
101831,2025-05-12,514,145,4,187.26
101832,2025-04-26,727,168,1,456.11
101833,2024-10-26,463,169,5,210.88
101834,2025-11-20,969,180,3,287.29
101835,2024-07-11,914,189,1,62.25
101836,2024-03-23,401,159,1,294.15
101837,2024-03-19,112,123,3,356.4
101838,2024-04-24,714,122,3,240.25
101839,2024-06-03,896,119,4,316.49
101840,2025-10-04,24,127,5,91.29
101841,2025-11-29,555,138,4,180.49
101842,2024-12-21,431,117,4,495.11
101843,2024-10-25,194,157,1,176.53
101844,2024-08-25,855,109,1,239.99
101845,2025-02-25,593,167,3,438.34
101846,2025-05-12,608,144,3,236.36
101847,2025-07-15,456,186,5,473.16
101848,2025-08-03,136,159,3,294.15
101849,2024-09-23,233,140,2,151.22
101850,2024-10-22,789,162,3,467.09
101851,2024-12-27,292,107,2,153.14
101852,2025-09-25,947,159,2,294.15
101853,2024-10-19,187,121,5,86.69
101854,2024-06-14,244,123,2,356.4
101855,2024-11-20,589,115,1,397.45
101856,2024-09-23,379,117,4,495.11
101857,2025-07-29,725,124,2,462.71
101858,2024-12-18,152,105,3,186.82
101859,2025-07-06,999,148,4,69.49
101860,2024-11-04,125,121,5,86.69
101861,2025-05-26,787,104,4,490.44
101862,2024-11-23,160,119,4,316.49
101863,2025-06-03,340,101,5,68.57
101864,2025-04-30,918,183,3,235.95
101865,2025-11-13,151,138,5,180.49
101866,2024-12-12,706,173,4,317.12
101867,2024-02-11,143,115,4,397.45
101868,2024-04-29,316,187,5,348.24
101869,2025-09-24,862,104,4,490.44
101870,2024-12-31,95,129,4,347.44
101871,2025-09-14,657,142,1,168.39
101872,2025-06-23,228,125,5,218.31
101873,2024-07-19,24,199,3,96.05
101874,2025-04-01,694,111,5,65.89
101875,2025-06-08,404,186,1,473.16
101876,2024-11-21,618,125,4,218.31
101877,2024-02-27,931,178,5,400.1
101878,2025-02-11,152,186,3,473.16
101879,2025-01-13,396,192,4,456.19
101880,2024-10-18,354,148,1,69.49
101881,2025-04-01,896,145,3,187.26
101882,2024-08-08,746,172,1,427.64
101883,2025-03-29,296,157,4,176.53
101884,2025-02-28,143,121,4,86.69
101885,2024-03-29,148,176,5,382.57
101886,2025-05-01,889,127,3,91.29
101887,2024-03-08,956,168,3,456.11
101888,2024-03-31,7,176,4,382.57
101889,2025-02-28,180,153,3,213.58
101890,2025-12-28,582,172,4,427.64
101891,2024-07-23,191,197,2,26.34
101892,2025-07-21,503,149,3,357.78
101893,2025-08-22,312,106,3,72.02
101894,2025-04-19,230,164,5,31.38
101895,2024-06-06,269,104,1,490.44
101896,2024-05-07,670,139,4,430.28
101897,2025-03-03,184,186,3,473.16
101898,2024-01-30,123,163,2,290.17
101899,2025-05-19,994,198,3,54.16
101900,2025-01-05,596,109,5,239.99
101901,2025-03-22,890,162,5,467.09
101902,2025-12-11,838,134,4,499.78
101903,2025-06-08,751,116,3,196.38
101904,2024-09-22,167,174,1,27.58
101905,2024-05-29,328,175,1,498.73
101906,2024-12-31,168,160,2,228.8
101907,2025-01-04,430,107,3,153.14
101908,2024-02-19,297,182,3,253.85
101909,2025-10-16,959,138,5,180.49
101910,2024-07-17,785,110,5,483.08
101911,2024-04-06,614,181,2,48.68
101912,2025-07-10,331,197,2,26.34
101913,2024-10-04,702,141,3,27.97
101914,2024-04-08,548,190,3,291.65
101915,2024-05-27,14,175,3,498.73
101916,2024-10-15,382,118,5,39.5
101917,2025-02-25,349,200,4,439.46
101918,2024-08-11,159,121,1,86.69
101919,2024-07-11,815,165,2,199.17
101920,2025-12-07,852,172,5,427.64
101921,2025-12-30,565,168,5,456.11
101922,2025-03-03,472,190,1,291.65
101923,2024-05-14,946,110,1,483.08
101924,2024-12-22,320,103,4,488.53
101925,2024-05-22,837,189,3,62.25
101926,2025-06-19,782,157,5,176.53
101927,2025-12-27,312,144,2,236.36
101928,2024-08-15,132,104,1,490.44
101929,2025-12-05,233,189,2,62.25
101930,2024-08-02,134,140,2,151.22
101931,2025-12-08,782,111,4,65.89
101932,2024-01-20,794,115,1,397.45
101933,2024-02-13,202,162,4,467.09
101934,2025-11-06,526,114,1,68.03
101935,2025-04-25,122,176,1,382.57
101936,2024-03-08,309,133,1,481.33
101937,2024-04-08,802,186,1,473.16
101938,2024-07-29,602,116,5,196.38
101939,2025-11-17,360,126,2,455.11
101940,2024-05-29,867,104,1,490.44
101941,2025-08-16,357,196,3,452.66
101942,2025-05-27,800,146,2,382.39
101943,2024-09-04,518,194,5,117.3
101944,2024-04-11,840,173,1,317.12
101945,2025-06-25,223,175,1,498.73
101946,2024-10-15,176,192,2,456.19
101947,2024-01-05,997,197,5,26.34
101948,2024-08-07,943,193,1,390.1
101949,2025-01-10,715,165,4,199.17
101950,2025-03-26,690,176,2,382.57
101951,2024-12-29,389,114,2,68.03
101952,2025-06-10,234,155,2,461.71
101953,2024-11-17,127,153,1,213.58
101954,2025-06-16,140,160,1,228.8
101955,2025-12-22,296,164,3,31.38
101956,2024-03-25,336,172,1,427.64
101957,2025-01-29,291,164,1,31.38
101958,2024-11-15,704,159,5,294.15
101959,2025-07-21,418,157,2,176.53
101960,2024-07-12,878,138,4,180.49
101961,2025-11-26,377,109,4,239.99
101962,2025-11-21,504,123,1,356.4
101963,2025-02-09,449,187,1,348.24
101964,2024-05-02,147,167,1,438.34
101965,2025-12-12,605,151,4,236.1
101966,2024-03-07,373,114,2,68.03
101967,2024-07-24,610,126,3,455.11
101968,2024-08-26,859,152,1,254.19
101969,2024-10-12,784,155,4,461.71
101970,2025-08-30,280,192,5,456.19
101971,2024-12-30,488,197,4,26.34
101972,2025-02-18,497,186,5,473.16
101973,2024-05-30,787,166,3,71.85
101974,2024-05-05,257,159,1,294.15
101975,2024-08-24,644,163,4,290.17
101976,2024-04-11,756,118,1,39.5
101977,2025-05-25,695,107,1,153.14
101978,2025-01-26,620,104,2,490.44
101979,2024-06-05,311,187,3,348.24
101980,2024-04-08,779,180,5,287.29
101981,2025-05-19,812,110,5,483.08
101982,2024-10-27,678,160,2,228.8
101983,2025-05-31,268,164,4,31.38
101984,2025-07-07,560,170,3,392.94
101985,2025-03-16,902,103,1,488.53
101986,2025-04-05,323,116,4,196.38
101987,2025-04-15,37,149,4,357.78
101988,2025-07-24,676,105,2,186.82
101989,2025-12-24,169,200,3,439.46
101990,2024-05-17,320,163,4,290.17
101991,2025-05-14,783,192,4,456.19
101992,2025-11-22,503,115,5,397.45
101993,2025-12-02,553,185,5,342.02
101994,2025-05-02,576,174,4,27.58
101995,2024-02-27,401,121,5,86.69
101996,2025-08-28,995,134,4,499.78
101997,2025-11-23,362,149,5,357.78
101998,2024-11-24,63,199,3,96.05
101999,2024-02-16,132,104,5,490.44
102000,2025-08-20,28,147,3,74.19
102001,2025-01-24,100,198,3,54.16
102002,2024-12-31,422,155,3,461.71
102003,2025-11-08,251,145,1,187.26
102004,2025-10-25,320,132,2,305.81
102005,2025-12-05,68,176,1,382.57
102006,2024-12-11,174,140,1,151.22
102007,2024-11-29,39,103,5,488.53
102008,2025-08-04,528,159,4,294.15
102009,2024-01-21,713,154,3,233.82
102010,2024-01-23,325,161,5,280.43
102011,2025-02-03,331,149,5,357.78
102012,2025-05-15,103,174,1,27.58
102013,2024-12-10,509,189,2,62.25
102014,2024-06-19,630,165,3,199.17
102015,2025-03-22,207,139,3,430.28
102016,2025-07-02,220,164,1,31.38
102017,2024-02-18,305,137,3,223.57
102018,2024-08-19,640,174,4,27.58
102019,2025-08-15,98,196,1,452.66
102020,2024-10-06,69,176,3,382.57
102021,2025-05-01,438,173,5,317.12
102022,2024-03-19,668,127,3,91.29
102023,2024-11-03,444,139,5,430.28
102024,2024-11-16,205,185,5,342.02
102025,2024-09-14,640,154,4,233.82
102026,2025-11-18,782,166,4,71.85
102027,2024-01-20,643,171,2,349.42
102028,2024-07-10,591,191,5,144.49
102029,2025-11-07,986,164,2,31.38
102030,2024-10-01,960,196,4,452.66
102031,2025-09-21,874,182,5,253.85
102032,2025-08-02,745,199,4,96.05
102033,2025-06-18,206,181,1,48.68
102034,2024-05-31,247,147,4,74.19
102035,2025-03-21,421,120,3,86.95
102036,2025-10-11,209,141,1,27.97
102037,2024-10-20,662,153,3,213.58
102038,2025-12-04,616,121,3,86.69
102039,2024-09-01,117,131,4,29.52
102040,2024-01-29,252,120,2,86.95
102041,2025-05-12,574,140,4,151.22
102042,2025-10-24,928,156,4,433.36
102043,2024-06-12,280,105,2,186.82
102044,2024-09-21,809,118,1,39.5
102045,2024-06-29,660,136,5,329.23
102046,2024-01-21,57,106,4,72.02
102047,2025-09-08,306,111,3,65.89
102048,2025-01-07,688,109,4,239.99
102049,2025-02-10,966,185,1,342.02
102050,2024-08-29,115,193,2,390.1
102051,2024-05-03,535,174,5,27.58
102052,2025-06-21,258,186,5,473.16
102053,2024-08-31,615,164,1,31.38
102054,2024-12-03,853,116,3,196.38
102055,2024-08-29,958,175,4,498.73
102056,2024-05-27,110,155,2,461.71
102057,2024-10-08,451,123,2,356.4
102058,2025-08-26,58,153,3,213.58
102059,2025-01-18,717,163,5,290.17
102060,2025-07-12,434,115,3,397.45
102061,2024-10-11,901,161,2,280.43
102062,2025-05-01,733,119,3,316.49
102063,2024-01-22,661,148,3,69.49
102064,2025-11-09,819,178,1,400.1
102065,2024-09-16,566,107,2,153.14
102066,2025-10-16,982,150,3,280.59
102067,2025-12-02,125,190,3,291.65
102068,2025-03-29,398,169,2,210.88
102069,2024-09-18,309,102,4,103.85
102070,2024-10-31,216,112,2,46.29
102071,2025-10-08,325,121,4,86.69
102072,2024-02-04,281,199,4,96.05
102073,2025-04-27,755,111,4,65.89
102074,2025-03-08,898,153,3,213.58
102075,2025-12-16,268,113,2,407.45
102076,2024-12-26,431,165,1,199.17
102077,2024-11-30,465,178,5,400.1
102078,2024-02-23,657,189,1,62.25
102079,2025-10-07,455,183,2,235.95
102080,2024-01-04,411,183,2,235.95
102081,2024-11-17,590,126,3,455.11
102082,2024-06-10,256,111,1,65.89
102083,2025-08-31,703,167,2,438.34
102084,2025-04-07,490,153,3,213.58
102085,2024-09-23,178,195,2,342.09
102086,2024-12-01,819,188,5,107.61
102087,2024-03-27,425,137,2,223.57
102088,2025-02-06,898,148,2,69.49
102089,2024-08-17,22,149,5,357.78
102090,2025-10-24,627,103,5,488.53
102091,2024-04-01,998,181,2,48.68
102092,2024-09-25,719,160,2,228.8
102093,2025-02-14,633,122,1,240.25
